edge_id,account_id,entity_type,entity_id,first_seen_at,last_seen_at,interaction_count,event_type
EDGE_00011864,ACC_002966,ADDRESS,ADDR_OFFICE_001747,2026-03-21T03:57:35.132065+00:00,2026-05-28T03:57:35.132065+00:00,16,CHECKOUT
EDGE_00011865,ACC_002967,DEVICE,DEV_LAPTOP_002005,2026-07-30T19:25:56.759745+00:00,2026-10-17T19:25:56.759745+00:00,27,CHECKOUT
EDGE_00011866,ACC_002967,IP,IP_COWORKING_001063,2026-07-30T19:25:56.759745+00:00,2026-08-31T19:25:56.759745+00:00,6,CHECKOUT
EDGE_00011867,ACC_002967,PAYMENT,CARD_CORP_002530,2026-07-30T19:25:56.759745+00:00,2026-08-31T19:25:56.759745+00:00,32,CHECKOUT
EDGE_00011868,ACC_002967,ADDRESS,ADDR_OFFICE_001748,2026-07-30T19:25:56.759745+00:00,2026-09-10T19:25:56.759745+00:00,20,CHECKOUT
EDGE_00011869,ACC_002968,DEVICE,DEV_LAPTOP_002006,2026-11-24T06:03:57.093291+00:00,2026-12-09T06:03:57.093291+00:00,27,CHECKOUT
EDGE_00011870,ACC_002968,IP,IP_COWORKING_001063,2026-11-24T06:03:57.093291+00:00,2027-01-25T06:03:57.093291+00:00,15,CHECKOUT
EDGE_00011871,ACC_002968,PAYMENT,CARD_CORP_002531,2026-11-24T06:03:57.093291+00:00,2027-01-06T06:03:57.093291+00:00,23,CHECKOUT
EDGE_00011872,ACC_002968,ADDRESS,ADDR_OFFICE_001749,2026-11-24T06:03:57.093291+00:00,2027-01-31T06:03:57.093291+00:00,25,CHECKOUT
EDGE_00011873,ACC_002969,DEVICE,DEV_LAPTOP_002007,2026-06-20T03:13:17.747084+00:00,2026-08-31T03:13:17.747084+00:00,19,CHECKOUT
EDGE_00011874,ACC_002969,IP,IP_COWORKING_001063,2026-06-20T03:13:17.747084+00:00,2026-08-16T03:13:17.747084+00:00,24,CHECKOUT
EDGE_00011875,ACC_002969,PAYMENT,CARD_CORP_002532,2026-06-20T03:13:17.747084+00:00,2026-09-09T03:13:17.747084+00:00,9,CHECKOUT
EDGE_00011876,ACC_002969,ADDRESS,ADDR_OFFICE_001750,2026-06-20T03:13:17.747084+00:00,2026-09-13T03:13:17.747084+00:00,14,CHECKOUT
EDGE_00011877,ACC_002970,DEVICE,DEV_LAPTOP_002008,2026-05-27T00:37:22.519265+00:00,2026-08-01T00:37:22.519265+00:00,20,CHECKOUT
EDGE_00011878,ACC_002970,IP,IP_COWORKING_001063,2026-05-27T00:37:22.519265+00:00,2026-07-14T00:37:22.519265+00:00,16,CHECKOUT
EDGE_00011879,ACC_002970,PAYMENT,CARD_CORP_002533,2026-05-27T00:37:22.519265+00:00,2026-06-15T00:37:22.519265+00:00,20,CHECKOUT
EDGE_00011880,ACC_002970,ADDRESS,ADDR_OFFICE_001751,2026-05-27T00:37:22.519265+00:00,2026-07-01T00:37:22.519265+00:00,30,CHECKOUT
EDGE_00011881,ACC_002971,DEVICE,DEV_LAPTOP_002009,2026-05-22T07:43:31.574136+00:00,2026-07-24T07:43:31.574136+00:00,32,CHECKOUT
EDGE_00011882,ACC_002971,IP,IP_COWORKING_001063,2026-05-22T07:43:31.574136+00:00,2026-09-10T07:43:31.574136+00:00,8,CHECKOUT
EDGE_00011883,ACC_002971,PAYMENT,CARD_CORP_002534,2026-05-22T07:43:31.574136+00:00,2026-07-20T07:43:31.574136+00:00,23,CHECKOUT
EDGE_00011884,ACC_002971,ADDRESS,ADDR_OFFICE_001752,2026-05-22T07:43:31.574136+00:00,2026-06-16T07:43:31.574136+00:00,12,CHECKOUT
EDGE_00011885,ACC_002972,DEVICE,DEV_FARM_002010,2026-03-18T00:44:53.322246+00:00,2026-03-18T04:44:53.322246+00:00,31,CHECKOUT
EDGE_00011886,ACC_002972,IP,IP_PROXYNET_001064,2026-03-18T00:44:53.322246+00:00,2026-03-18T01:44:53.322246+00:00,36,CHECKOUT
EDGE_00011887,ACC_002972,PAYMENT,CARD_STOLEN_002535,2026-03-18T00:44:53.322246+00:00,2026-03-18T02:44:53.322246+00:00,43,CHECKOUT
EDGE_00011888,ACC_002972,ADDRESS,ADDR_MULE_001753,2026-03-18T00:44:53.322246+00:00,2026-03-18T05:44:53.322246+00:00,26,CHECKOUT
EDGE_00011889,ACC_002973,DEVICE,DEV_FARM_002010,2026-03-18T00:30:23.061554+00:00,2026-03-18T05:30:23.061554+00:00,29,CHECKOUT
EDGE_00011890,ACC_002973,IP,IP_PROXYNET_001064,2026-03-18T00:30:23.061554+00:00,2026-03-18T01:30:23.061554+00:00,34,CHECKOUT
EDGE_00011891,ACC_002973,PAYMENT,CARD_STOLEN_002536,2026-03-18T00:30:23.061554+00:00,2026-03-18T03:30:23.061554+00:00,24,CHECKOUT
EDGE_00011892,ACC_002973,ADDRESS,ADDR_MULE_001755,2026-03-18T00:30:23.061554+00:00,2026-03-18T01:30:23.061554+00:00,38,CHECKOUT
EDGE_00011893,ACC_002974,DEVICE,DEV_FARM_002010,2026-03-18T00:09:28.490672+00:00,2026-03-18T01:09:28.490672+00:00,12,CHECKOUT
EDGE_00011894,ACC_002974,IP,IP_PROXYNET_001064,2026-03-18T00:09:28.490672+00:00,2026-03-18T01:09:28.490672+00:00,18,CHECKOUT
EDGE_00011895,ACC_002974,PAYMENT,CARD_STOLEN_002537,2026-03-18T00:09:28.490672+00:00,2026-03-18T02:09:28.490672+00:00,22,CHECKOUT
EDGE_00011896,ACC_002974,ADDRESS,ADDR_MULE_001756,2026-03-18T00:09:28.490672+00:00,2026-03-18T01:09:28.490672+00:00,41,CHECKOUT
EDGE_00011897,ACC_002975,DEVICE,DEV_FARM_002010,2026-03-18T00:06:12.220683+00:00,2026-03-18T02:06:12.220683+00:00,32,CHECKOUT
EDGE_00011898,ACC_002975,IP,IP_PROXYNET_001064,2026-03-18T00:06:12.220683+00:00,2026-03-18T05:06:12.220683+00:00,39,CHECKOUT
EDGE_00011899,ACC_002975,PAYMENT,CARD_STOLEN_002538,2026-03-18T00:06:12.220683+00:00,2026-03-18T04:06:12.220683+00:00,11,CHECKOUT
EDGE_00011900,ACC_002975,ADDRESS,ADDR_MULE_001754,2026-03-18T00:06:12.220683+00:00,2026-03-18T04:06:12.220683+00:00,21,CHECKOUT
EDGE_00011901,ACC_002976,DEVICE,DEV_FARM_002010,2026-03-18T00:16:02.242713+00:00,2026-03-18T01:16:02.242713+00:00,44,CHECKOUT
EDGE_00011902,ACC_002976,IP,IP_PROXYNET_001064,2026-03-18T00:16:02.242713+00:00,2026-03-18T05:16:02.242713+00:00,10,CHECKOUT
EDGE_00011903,ACC_002976,PAYMENT,CARD_STOLEN_002539,2026-03-18T00:16:02.242713+00:00,2026-03-18T01:16:02.242713+00:00,15,CHECKOUT
EDGE_00011904,ACC_002976,ADDRESS,ADDR_MULE_001756,2026-03-18T00:16:02.242713+00:00,2026-03-18T03:16:02.242713+00:00,34,CHECKOUT
EDGE_00011905,ACC_002977,DEVICE,DEV_FARM_002010,2026-03-18T00:06:33.565948+00:00,2026-03-18T05:06:33.565948+00:00,19,CHECKOUT
EDGE_00011906,ACC_002977,IP,IP_PROXYNET_001064,2026-03-18T00:06:33.565948+00:00,2026-03-18T02:06:33.565948+00:00,23,CHECKOUT
EDGE_00011907,ACC_002977,PAYMENT,CARD_STOLEN_002540,2026-03-18T00:06:33.565948+00:00,2026-03-18T03:06:33.565948+00:00,27,CHECKOUT
EDGE_00011908,ACC_002977,ADDRESS,ADDR_MULE_001757,2026-03-18T00:06:33.565948+00:00,2026-03-18T05:06:33.565948+00:00,15,CHECKOUT
EDGE_00011909,ACC_002978,DEVICE,DEV_FARM_002010,2026-03-18T00:25:38.171919+00:00,2026-03-18T03:25:38.171919+00:00,20,CHECKOUT
EDGE_00011910,ACC_002978,IP,IP_PROXYNET_001064,2026-03-18T00:25:38.171919+00:00,2026-03-18T05:25:38.171919+00:00,13,CHECKOUT
EDGE_00011911,ACC_002978,PAYMENT,CARD_STOLEN_002541,2026-03-18T00:25:38.171919+00:00,2026-03-18T01:25:38.171919+00:00,48,CHECKOUT
EDGE_00011912,ACC_002978,ADDRESS,ADDR_MULE_001755,2026-03-18T00:25:38.171919+00:00,2026-03-18T05:25:38.171919+00:00,32,CHECKOUT
EDGE_00011913,ACC_002979,DEVICE,DEV_FARM_002010,2026-03-18T00:35:14.365798+00:00,2026-03-18T05:35:14.365798+00:00,24,CHECKOUT
EDGE_00011914,ACC_002979,IP,IP_PROXYNET_001064,2026-03-18T00:35:14.365798+00:00,2026-03-18T03:35:14.365798+00:00,31,CHECKOUT
EDGE_00011915,ACC_002979,PAYMENT,CARD_STOLEN_002542,2026-03-18T00:35:14.365798+00:00,2026-03-18T03:35:14.365798+00:00,44,CHECKOUT
EDGE_00011916,ACC_002979,ADDRESS,ADDR_MULE_001757,2026-03-18T00:35:14.365798+00:00,2026-03-18T01:35:14.365798+00:00,13,CHECKOUT
EDGE_00011917,ACC_002980,DEVICE,DEV_FARM_002010,2026-03-18T00:29:36.973536+00:00,2026-03-18T02:29:36.973536+00:00,48,CHECKOUT
EDGE_00011918,ACC_002980,IP,IP_PROXYNET_001064,2026-03-18T00:29:36.973536+00:00,2026-03-18T01:29:36.973536+00:00,48,CHECKOUT
EDGE_00011919,ACC_002980,PAYMENT,CARD_STOLEN_002543,2026-03-18T00:29:36.973536+00:00,2026-03-18T02:29:36.973536+00:00,10,CHECKOUT
EDGE_00011920,ACC_002980,ADDRESS,ADDR_MULE_001758,2026-03-18T00:29:36.973536+00:00,2026-03-18T05:29:36.973536+00:00,30,CHECKOUT
EDGE_00011921,ACC_002981,DEVICE,DEV_FARM_002010,2026-03-18T00:27:46.436060+00:00,2026-03-18T02:27:46.436060+00:00,38,CHECKOUT
EDGE_00011922,ACC_002981,IP,IP_PROXYNET_001064,2026-03-18T00:27:46.436060+00:00,2026-03-18T05:27:46.436060+00:00,11,CHECKOUT
EDGE_00011923,ACC_002981,PAYMENT,CARD_STOLEN_002544,2026-03-18T00:27:46.436060+00:00,2026-03-18T05:27:46.436060+00:00,44,CHECKOUT
EDGE_00011924,ACC_002981,ADDRESS,ADDR_MULE_001756,2026-03-18T00:27:46.436060+00:00,2026-03-18T02:27:46.436060+00:00,32,CHECKOUT
EDGE_00011925,ACC_002982,DEVICE,DEV_FARM_002010,2026-03-18T00:19:36.137504+00:00,2026-03-18T01:19:36.137504+00:00,22,CHECKOUT
EDGE_00011926,ACC_002982,IP,IP_PROXYNET_001064,2026-03-18T00:19:36.137504+00:00,2026-03-18T01:19:36.137504+00:00,42,CHECKOUT
EDGE_00011927,ACC_002982,PAYMENT,CARD_STOLEN_002545,2026-03-18T00:19:36.137504+00:00,2026-03-18T03:19:36.137504+00:00,28,CHECKOUT
EDGE_00011928,ACC_002982,ADDRESS,ADDR_MULE_001758,2026-03-18T00:19:36.137504+00:00,2026-03-18T02:19:36.137504+00:00,38,CHECKOUT
EDGE_00011929,ACC_002983,DEVICE,DEV_FARM_002010,2026-03-18T00:07:46.368884+00:00,2026-03-18T05:07:46.368884+00:00,22,CHECKOUT
EDGE_00011930,ACC_002983,IP,IP_PROXYNET_001064,2026-03-18T00:07:46.368884+00:00,2026-03-18T05:07:46.368884+00:00,46,CHECKOUT
EDGE_00011931,ACC_002983,PAYMENT,CARD_STOLEN_002546,2026-03-18T00:07:46.368884+00:00,2026-03-18T05:07:46.368884+00:00,49,CHECKOUT
EDGE_00011932,ACC_002983,ADDRESS,ADDR_MULE_001759,2026-03-18T00:07:46.368884+00:00,2026-03-18T01:07:46.368884+00:00,15,CHECKOUT
EDGE_00011933,ACC_002984,DEVICE,DEV_FARM_002010,2026-03-18T00:28:42.005063+00:00,2026-03-18T01:28:42.005063+00:00,16,CHECKOUT
EDGE_00011934,ACC_002984,IP,IP_PROXYNET_001064,2026-03-18T00:28:42.005063+00:00,2026-03-18T01:28:42.005063+00:00,33,CHECKOUT
EDGE_00011935,ACC_002984,PAYMENT,CARD_STOLEN_002547,2026-03-18T00:28:42.005063+00:00,2026-03-18T03:28:42.005063+00:00,23,CHECKOUT
EDGE_00011936,ACC_002984,ADDRESS,ADDR_MULE_001757,2026-03-18T00:28:42.005063+00:00,2026-03-18T03:28:42.005063+00:00,36,CHECKOUT
EDGE_00011937,ACC_002985,DEVICE,DEV_FARM_002010,2026-03-18T00:18:52.238969+00:00,2026-03-18T02:18:52.238969+00:00,45,CHECKOUT
EDGE_00011938,ACC_002985,IP,IP_PROXYNET_001064,2026-03-18T00:18:52.238969+00:00,2026-03-18T01:18:52.238969+00:00,40,CHECKOUT
EDGE_00011939,ACC_002985,PAYMENT,CARD_STOLEN_002548,2026-03-18T00:18:52.238969+00:00,2026-03-18T02:18:52.238969+00:00,15,CHECKOUT
EDGE_00011940,ACC_002985,ADDRESS,ADDR_MULE_001759,2026-03-18T00:18:52.238969+00:00,2026-03-18T02:18:52.238969+00:00,46,CHECKOUT
EDGE_00011941,ACC_002986,DEVICE,DEV_FARM_002010,2026-03-18T00:13:44.745988+00:00,2026-03-18T05:13:44.745988+00:00,36,CHECKOUT
EDGE_00011942,ACC_002986,IP,IP_PROXYNET_001064,2026-03-18T00:13:44.745988+00:00,2026-03-18T05:13:44.745988+00:00,15,CHECKOUT
EDGE_00011943,ACC_002986,PAYMENT,CARD_STOLEN_002549,2026-03-18T00:13:44.745988+00:00,2026-03-18T05:13:44.745988+00:00,17,CHECKOUT
EDGE_00011944,ACC_002986,ADDRESS,ADDR_MULE_001760,2026-03-18T00:13:44.745988+00:00,2026-03-18T01:13:44.745988+00:00,43,CHECKOUT
EDGE_00011945,ACC_002987,DEVICE,DEV_FARM_002010,2026-03-18T00:29:40.072935+00:00,2026-03-18T02:29:40.072935+00:00,46,CHECKOUT
EDGE_00011946,ACC_002987,IP,IP_PROXYNET_001064,2026-03-18T00:29:40.072935+00:00,2026-03-18T04:29:40.072935+00:00,18,CHECKOUT
EDGE_00011947,ACC_002987,PAYMENT,CARD_STOLEN_002550,2026-03-18T00:29:40.072935+00:00,2026-03-18T04:29:40.072935+00:00,30,CHECKOUT
EDGE_00011948,ACC_002987,ADDRESS,ADDR_MULE_001758,2026-03-18T00:29:40.072935+00:00,2026-03-18T02:29:40.072935+00:00,30,CHECKOUT
EDGE_00011949,ACC_002988,DEVICE,DEV_FARM_002010,2026-03-18T00:17:02.047328+00:00,2026-03-18T03:17:02.047328+00:00,28,CHECKOUT
EDGE_00011950,ACC_002988,IP,IP_PROXYNET_001064,2026-03-18T00:17:02.047328+00:00,2026-03-18T04:17:02.047328+00:00,43,CHECKOUT
EDGE_00011951,ACC_002988,PAYMENT,CARD_STOLEN_002551,2026-03-18T00:17:02.047328+00:00,2026-03-18T01:17:02.047328+00:00,19,CHECKOUT
EDGE_00011952,ACC_002988,ADDRESS,ADDR_MULE_001760,2026-03-18T00:17:02.047328+00:00,2026-03-18T03:17:02.047328+00:00,25,CHECKOUT
EDGE_00011953,ACC_002989,DEVICE,DEV_FARM_002010,2026-03-18T00:07:34.491959+00:00,2026-03-18T04:07:34.491959+00:00,38,CHECKOUT
EDGE_00011954,ACC_002989,IP,IP_PROXYNET_001064,2026-03-18T00:07:34.491959+00:00,2026-03-18T03:07:34.491959+00:00,37,CHECKOUT
EDGE_00011955,ACC_002989,PAYMENT,CARD_STOLEN_002552,2026-03-18T00:07:34.491959+00:00,2026-03-18T03:07:34.491959+00:00,33,CHECKOUT
EDGE_00011956,ACC_002989,ADDRESS,ADDR_MULE_001761,2026-03-18T00:07:34.491959+00:00,2026-03-18T03:07:34.491959+00:00,32,CHECKOUT
EDGE_00011957,ACC_002990,DEVICE,DEV_FARM_002010,2026-03-18T00:21:45.486646+00:00,2026-03-18T03:21:45.486646+00:00,29,CHECKOUT
EDGE_00011958,ACC_002990,IP,IP_PROXYNET_001064,2026-03-18T00:21:45.486646+00:00,2026-03-18T02:21:45.486646+00:00,25,CHECKOUT
EDGE_00011959,ACC_002990,PAYMENT,CARD_STOLEN_002553,2026-03-18T00:21:45.486646+00:00,2026-03-18T02:21:45.486646+00:00,33,CHECKOUT
EDGE_00011960,ACC_002990,ADDRESS,ADDR_MULE_001759,2026-03-18T00:21:45.486646+00:00,2026-03-18T03:21:45.486646+00:00,35,CHECKOUT
EDGE_00011961,ACC_002991,DEVICE,DEV_FARM_002010,2026-03-18T00:13:00.793402+00:00,2026-03-18T05:13:00.793402+00:00,32,CHECKOUT
EDGE_00011962,ACC_002991,IP,IP_PROXYNET_001064,2026-03-18T00:13:00.793402+00:00,2026-03-18T01:13:00.793402+00:00,39,CHECKOUT
EDGE_00011963,ACC_002991,PAYMENT,CARD_STOLEN_002554,2026-03-18T00:13:00.793402+00:00,2026-03-18T04:13:00.793402+00:00,26,CHECKOUT
EDGE_00011964,ACC_002991,ADDRESS,ADDR_MULE_001761,2026-03-18T00:13:00.793402+00:00,2026-03-18T03:13:00.793402+00:00,10,CHECKOUT
EDGE_00011965,ACC_002992,DEVICE,DEV_FARM_002010,2026-03-18T00:33:00.419565+00:00,2026-03-18T02:33:00.419565+00:00,47,CHECKOUT
EDGE_00011966,ACC_002992,IP,IP_PROXYNET_001064,2026-03-18T00:33:00.419565+00:00,2026-03-18T01:33:00.419565+00:00,36,CHECKOUT
EDGE_00011967,ACC_002992,PAYMENT,CARD_STOLEN_002555,2026-03-18T00:33:00.419565+00:00,2026-03-18T01:33:00.419565+00:00,39,CHECKOUT
EDGE_00011968,ACC_002992,ADDRESS,ADDR_MULE_001762,2026-03-18T00:33:00.419565+00:00,2026-03-18T03:33:00.419565+00:00,28,CHECKOUT
EDGE_00011969,ACC_002993,DEVICE,DEV_FARM_002010,2026-03-18T00:02:07.081283+00:00,2026-03-18T02:02:07.081283+00:00,49,CHECKOUT
EDGE_00011970,ACC_002993,IP,IP_PROXYNET_001064,2026-03-18T00:02:07.081283+00:00,2026-03-18T03:02:07.081283+00:00,27,CHECKOUT
EDGE_00011971,ACC_002993,PAYMENT,CARD_STOLEN_002556,2026-03-18T00:02:07.081283+00:00,2026-03-18T01:02:07.081283+00:00,13,CHECKOUT
EDGE_00011972,ACC_002993,ADDRESS,ADDR_MULE_001760,2026-03-18T00:02:07.081283+00:00,2026-03-18T02:02:07.081283+00:00,46,CHECKOUT
EDGE_00011973,ACC_002994,DEVICE,DEV_FARM_002010,2026-03-18T00:38:22.678663+00:00,2026-03-18T02:38:22.678663+00:00,38,CHECKOUT
EDGE_00011974,ACC_002994,IP,IP_PROXYNET_001064,2026-03-18T00:38:22.678663+00:00,2026-03-18T03:38:22.678663+00:00,36,CHECKOUT
EDGE_00011975,ACC_002994,PAYMENT,CARD_STOLEN_002557,2026-03-18T00:38:22.678663+00:00,2026-03-18T01:38:22.678663+00:00,47,CHECKOUT
EDGE_00011976,ACC_002994,ADDRESS,ADDR_MULE_001762,2026-03-18T00:38:22.678663+00:00,2026-03-18T02:38:22.678663+00:00,31,CHECKOUT
EDGE_00011977,ACC_002995,DEVICE,DEV_FARM_002010,2026-03-18T00:20:45.634915+00:00,2026-03-18T04:20:45.634915+00:00,17,CHECKOUT
EDGE_00011978,ACC_002995,IP,IP_PROXYNET_001064,2026-03-18T00:20:45.634915+00:00,2026-03-18T04:20:45.634915+00:00,30,CHECKOUT
EDGE_00011979,ACC_002995,PAYMENT,CARD_STOLEN_002558,2026-03-18T00:20:45.634915+00:00,2026-03-18T03:20:45.634915+00:00,47,CHECKOUT
EDGE_00011980,ACC_002995,ADDRESS,ADDR_MULE_001763,2026-03-18T00:20:45.634915+00:00,2026-03-18T03:20:45.634915+00:00,44,CHECKOUT
EDGE_00011981,ACC_002996,DEVICE,DEV_FARM_002010,2026-03-18T00:00:43.048342+00:00,2026-03-18T02:00:43.048342+00:00,17,CHECKOUT
EDGE_00011982,ACC_002996,IP,IP_PROXYNET_001064,2026-03-18T00:00:43.048342+00:00,2026-03-18T04:00:43.048342+00:00,19,CHECKOUT
EDGE_00011983,ACC_002996,PAYMENT,CARD_STOLEN_002559,2026-03-18T00:00:43.048342+00:00,2026-03-18T01:00:43.048342+00:00,29,CHECKOUT
EDGE_00011984,ACC_002996,ADDRESS,ADDR_MULE_001761,2026-03-18T00:00:43.048342+00:00,2026-03-18T04:00:43.048342+00:00,18,CHECKOUT
EDGE_00011985,ACC_002997,DEVICE,DEV_FARM_002010,2026-03-18T00:06:00.078659+00:00,2026-03-18T03:06:00.078659+00:00,33,CHECKOUT
EDGE_00011986,ACC_002997,IP,IP_PROXYNET_001064,2026-03-18T00:06:00.078659+00:00,2026-03-18T05:06:00.078659+00:00,46,CHECKOUT
EDGE_00011987,ACC_002997,PAYMENT,CARD_STOLEN_002560,2026-03-18T00:06:00.078659+00:00,2026-03-18T03:06:00.078659+00:00,29,CHECKOUT
EDGE_00011988,ACC_002997,ADDRESS,ADDR_MULE_001763,2026-03-18T00:06:00.078659+00:00,2026-03-18T04:06:00.078659+00:00,46,CHECKOUT
EDGE_00011989,ACC_002998,DEVICE,DEV_FARM_002010,2026-03-18T00:42:32.689315+00:00,2026-03-18T01:42:32.689315+00:00,10,CHECKOUT
EDGE_00011990,ACC_002998,IP,IP_PROXYNET_001064,2026-03-18T00:42:32.689315+00:00,2026-03-18T05:42:32.689315+00:00,11,CHECKOUT
EDGE_00011991,ACC_002998,PAYMENT,CARD_STOLEN_002561,2026-03-18T00:42:32.689315+00:00,2026-03-18T02:42:32.689315+00:00,30,CHECKOUT
EDGE_00011992,ACC_002998,ADDRESS,ADDR_MULE_001764,2026-03-18T00:42:32.689315+00:00,2026-03-18T02:42:32.689315+00:00,13,CHECKOUT
EDGE_00011993,ACC_002999,DEVICE,DEV_FARM_002010,2026-03-18T00:24:09.918002+00:00,2026-03-18T04:24:09.918002+00:00,10,CHECKOUT
EDGE_00011994,ACC_002999,IP,IP_PROXYNET_001064,2026-03-18T00:24:09.918002+00:00,2026-03-18T05:24:09.918002+00:00,49,CHECKOUT
EDGE_00011995,ACC_002999,PAYMENT,CARD_STOLEN_002562,2026-03-18T00:24:09.918002+00:00,2026-03-18T03:24:09.918002+00:00,43,CHECKOUT
EDGE_00011996,ACC_002999,ADDRESS,ADDR_MULE_001762,2026-03-18T00:24:09.918002+00:00,2026-03-18T02:24:09.918002+00:00,47,CHECKOUT
EDGE_00011997,ACC_003000,DEVICE,DEV_FARM_002010,2026-03-18T00:34:35.072406+00:00,2026-03-18T05:34:35.072406+00:00,47,CHECKOUT
EDGE_00011998,ACC_003000,IP,IP_PROXYNET_001064,2026-03-18T00:34:35.072406+00:00,2026-03-18T04:34:35.072406+00:00,24,CHECKOUT
EDGE_00011999,ACC_003000,PAYMENT,CARD_STOLEN_002563,2026-03-18T00:34:35.072406+00:00,2026-03-18T01:34:35.072406+00:00,26,CHECKOUT
EDGE_00012000,ACC_003000,ADDRESS,ADDR_MULE_001764,2026-03-18T00:34:35.072406+00:00,2026-03-18T04:34:35.072406+00:00,44,CHECKOUT
EDGE_00012001,ACC_003001,DEVICE,DEV_STORE_KIOSK_002011,2027-02-15T15:35:07.935884+00:00,2027-02-25T15:35:07.935884+00:00,6,CHECKOUT
EDGE_00012002,ACC_003001,IP,IP_STORE_WIFI_001065,2027-02-15T15:35:07.935884+00:00,2027-04-14T15:35:07.935884+00:00,11,CHECKOUT
EDGE_00012003,ACC_003001,PAYMENT,CARD_SHOPPER_002564,2027-02-15T15:35:07.935884+00:00,2027-04-12T15:35:07.935884+00:00,11,CHECKOUT
EDGE_00012004,ACC_003001,ADDRESS,ADDR_SHOPPER_001763,2027-02-15T15:35:07.935884+00:00,2027-03-02T15:35:07.935884+00:00,14,CHECKOUT
EDGE_00012005,ACC_003002,DEVICE,DEV_STORE_KIOSK_002011,2026-07-16T20:05:36.857316+00:00,2026-10-03T20:05:36.857316+00:00,10,CHECKOUT
EDGE_00012006,ACC_003002,IP,IP_STORE_WIFI_001066,2026-07-16T20:05:36.857316+00:00,2026-09-15T20:05:36.857316+00:00,6,CHECKOUT
EDGE_00012007,ACC_003002,PAYMENT,CARD_SHOPPER_002565,2026-07-16T20:05:36.857316+00:00,2026-09-22T20:05:36.857316+00:00,10,CHECKOUT
EDGE_00012008,ACC_003002,ADDRESS,ADDR_SHOPPER_001764,2026-07-16T20:05:36.857316+00:00,2026-09-16T20:05:36.857316+00:00,6,CHECKOUT
EDGE_00012009,ACC_003003,DEVICE,DEV_STORE_KIOSK_002011,2026-10-11T18:59:56.163234+00:00,2026-12-02T18:59:56.163234+00:00,7,CHECKOUT
EDGE_00012010,ACC_003003,IP,IP_STORE_WIFI_001067,2026-10-11T18:59:56.163234+00:00,2026-11-02T18:59:56.163234+00:00,8,CHECKOUT
EDGE_00012011,ACC_003003,PAYMENT,CARD_SHOPPER_002566,2026-10-11T18:59:56.163234+00:00,2026-12-01T18:59:56.163234+00:00,10,CHECKOUT
EDGE_00012012,ACC_003003,ADDRESS,ADDR_SHOPPER_001765,2026-10-11T18:59:56.163234+00:00,2026-11-05T18:59:56.163234+00:00,10,CHECKOUT
EDGE_00012013,ACC_003004,DEVICE,DEV_STORE_KIOSK_002011,2026-12-28T00:41:19.950133+00:00,2027-03-11T00:41:19.950133+00:00,14,CHECKOUT
EDGE_00012014,ACC_003004,IP,IP_STORE_WIFI_001068,2026-12-28T00:41:19.950133+00:00,2027-02-15T00:41:19.950133+00:00,14,CHECKOUT
EDGE_00012015,ACC_003004,PAYMENT,CARD_SHOPPER_002567,2026-12-28T00:41:19.950133+00:00,2027-03-15T00:41:19.950133+00:00,14,CHECKOUT
EDGE_00012016,ACC_003004,ADDRESS,ADDR_SHOPPER_001766,2026-12-28T00:41:19.950133+00:00,2027-03-15T00:41:19.950133+00:00,3,CHECKOUT
EDGE_00012017,ACC_003005,DEVICE,DEV_STORE_KIOSK_002011,2026-12-13T06:28:39.312285+00:00,2027-02-21T06:28:39.312285+00:00,13,CHECKOUT
EDGE_00012018,ACC_003005,IP,IP_STORE_WIFI_001069,2026-12-13T06:28:39.312285+00:00,2027-02-08T06:28:39.312285+00:00,14,CHECKOUT
EDGE_00012019,ACC_003005,PAYMENT,CARD_SHOPPER_002568,2026-12-13T06:28:39.312285+00:00,2027-02-24T06:28:39.312285+00:00,3,CHECKOUT
EDGE_00012020,ACC_003005,ADDRESS,ADDR_SHOPPER_001767,2026-12-13T06:28:39.312285+00:00,2027-01-07T06:28:39.312285+00:00,4,CHECKOUT
EDGE_00012021,ACC_003006,DEVICE,DEV_STORE_KIOSK_002011,2026-12-16T13:58:10.948306+00:00,2027-02-07T13:58:10.948306+00:00,4,CHECKOUT
EDGE_00012022,ACC_003006,IP,IP_STORE_WIFI_001070,2026-12-16T13:58:10.948306+00:00,2027-01-08T13:58:10.948306+00:00,6,CHECKOUT
EDGE_00012023,ACC_003006,PAYMENT,CARD_SHOPPER_002569,2026-12-16T13:58:10.948306+00:00,2027-01-07T13:58:10.948306+00:00,12,CHECKOUT
EDGE_00012024,ACC_003006,ADDRESS,ADDR_SHOPPER_001768,2026-12-16T13:58:10.948306+00:00,2027-03-01T13:58:10.948306+00:00,4,CHECKOUT
EDGE_00012025,ACC_003007,DEVICE,DEV_STORE_KIOSK_002011,2026-09-16T12:36:56.245549+00:00,2026-09-29T12:36:56.245549+00:00,8,CHECKOUT
EDGE_00012026,ACC_003007,IP,IP_STORE_WIFI_001071,2026-09-16T12:36:56.245549+00:00,2026-11-02T12:36:56.245549+00:00,3,CHECKOUT
EDGE_00012027,ACC_003007,PAYMENT,CARD_SHOPPER_002570,2026-09-16T12:36:56.245549+00:00,2026-11-30T12:36:56.245549+00:00,11,CHECKOUT
EDGE_00012028,ACC_003007,ADDRESS,ADDR_SHOPPER_001769,2026-09-16T12:36:56.245549+00:00,2026-10-18T12:36:56.245549+00:00,7,CHECKOUT
