merchant_id,scenario,baseline_tx_count,current_tx_count,baseline_fraud_count,current_fraud_count,baseline_fraud_rate,current_fraud_rate,baseline_device_count,current_device_count,baseline_suspicious_score,current_suspicious_score,fraud_spike_label,fraud_rate_delta,fraud_rate_ratio,volume_surge_ratio,device_concentration_ratio,suspicious_score_delta
MERCH_FLASH_00539,flash_sale_high_vol,2010,354,44,3,0.022,0.0084,1688,321,0.0265,0.0686,0,-0.0136,0.3846,4.2269,1.1028,0.0421
MERCH_SPIKE_ATO_00209,targeted_ato_surge,967,70,26,28,0.0271,0.3957,773,31,0.0933,0.7202,1,0.3686,14.5515,1.7373,2.2581,0.6269
MERCH_STD_00807,standard_stable,1962,100,45,3,0.0234,0.0254,1393,87,0.0861,0.0747,0,0.002,1.0851,1.2232,1.1494,-0.0114
MERCH_FLASH_00103,flash_sale_high_vol,1364,397,33,5,0.0245,0.0136,1040,372,0.0389,0.0548,0,-0.0109,0.5569,6.9853,1.0672,0.0159
MERCH_STD_01565,standard_stable,1286,56,29,1,0.0229,0.0229,927,43,0.0501,0.0907,0,0.0,1.0,1.0451,1.3023,0.0406
MERCH_STD_01384,standard_stable,2516,92,59,2,0.0235,0.0267,2108,77,0.0622,0.1076,0,0.0032,1.1356,0.8776,1.1948,0.0454
MERCH_ORG_00089,organic_growth,1375,76,47,2,0.0344,0.0318,1168,64,0.0709,0.0282,0,-0.0026,0.9246,1.3265,1.1875,-0.0427
MERCH_ORG_00070,organic_growth,1312,72,19,1,0.0147,0.0131,1115,61,0.0338,0.054,0,-0.0016,0.8919,1.3171,1.1803,0.0202
MERCH_STD_01312,standard_stable,1457,61,32,1,0.0223,0.0244,1216,50,0.0689,0.0718,0,0.0021,1.0938,1.0048,1.22,0.0029
MERCH_SPIKE_RUSH_00321,syndicate_bot_rush,578,165,13,80,0.0238,0.4866,473,60,0.0234,0.8756,1,0.4628,20.364,6.8512,2.75,0.8522
MERCH_STD_00851,standard_stable,2869,109,74,2,0.0258,0.0229,2445,93,0.0821,0.0342,0,-0.0029,0.888,0.9118,1.172,-0.0479
MERCH_FLASH_00508,flash_sale_high_vol,1031,303,30,5,0.0294,0.0173,865,250,0.0468,0.043,0,-0.0121,0.5898,7.0533,1.212,-0.0038
MERCH_STD_00702,standard_stable,2508,127,88,4,0.0354,0.0305,2102,101,0.0625,0.0906,0,-0.0049,0.862,1.2153,1.2574,0.0281
MERCH_SPIKE_RUSH_00129,syndicate_bot_rush,917,190,11,85,0.0126,0.4477,751,54,0.0922,0.7752,1,0.4351,35.2598,4.9727,3.5185,0.683
MERCH_HIBAS_00175,high_stable_fraud,1858,69,261,10,0.1409,0.1421,1423,53,0.2654,0.3976,0,0.0012,1.0085,0.8913,1.3019,0.1322
MERCH_STD_00467,standard_stable,1358,62,18,1,0.0135,0.0117,978,45,0.0845,0.0306,0,-0.0018,0.8676,1.0957,1.3778,-0.0539
MERCH_STD_00717,standard_stable,1101,48,33,2,0.0307,0.033,938,36,0.0428,0.0691,0,0.0023,1.0747,1.0463,1.3333,0.0263
MERCH_STD_00888,standard_stable,3703,166,59,3,0.0161,0.019,3085,144,0.0649,0.1144,0,0.0029,1.179,1.0759,1.1528,0.0495
MERCH_STD_00205,standard_stable,475,21,15,1,0.0331,0.0269,386,15,0.0953,0.0367,0,-0.0062,0.8133,1.0611,1.4,-0.0586
MERCH_STD_00434,standard_stable,1601,64,25,1,0.0158,0.0178,1346,51,0.0499,0.0868,0,0.002,1.1258,0.9594,1.2549,0.0369
MERCH_ORG_00061,organic_growth,1046,63,34,2,0.033,0.0284,889,53,0.0303,0.0676,0,-0.0046,0.861,1.4455,1.1887,0.0373
MERCH_FLASH_00400,flash_sale_high_vol,1106,203,17,2,0.0157,0.0094,949,180,0.0715,0.0583,0,-0.0063,0.6013,4.4051,1.1278,-0.0132
MERCH_SPIKE_ATO_00173,targeted_ato_surge,444,58,8,29,0.0187,0.5043,355,23,0.1156,0.8175,1,0.4856,26.8298,3.1351,2.5217,0.7019
MERCH_STD_00905,standard_stable,2006,87,66,3,0.0331,0.0302,1508,65,0.047,0.0805,0,-0.0029,0.9127,1.0409,1.3385,0.0335
MERCH_FLASH_00056,flash_sale_high_vol,1997,379,24,7,0.0122,0.0182,1780,326,0.0254,0.0636,0,0.006,1.4878,4.5548,1.1626,0.0382
MERCH_NOISE_00151,low_volume_noise,93,1,0,0,0.0,0.0,83,1,0.1045,0.1288,0,0.0,1.0,0.2581,1.0,0.0243
MERCH_STD_01268,standard_stable,1042,44,23,1,0.0225,0.0214,836,32,0.0324,0.0276,0,-0.0011,0.9513,1.0134,1.375,-0.0048
MERCH_FLASH_00325,flash_sale_high_vol,1819,633,32,5,0.0177,0.0083,1585,599,0.0262,0.0545,0,-0.0094,0.4719,8.3518,1.0568,0.0283
MERCH_STD_01223,standard_stable,2352,78,80,3,0.0341,0.0393,2102,66,0.0296,0.1007,0,0.0052,1.152,0.7959,1.1818,0.0711
MERCH_STD_01258,standard_stable,947,40,15,1,0.0167,0.0135,794,29,0.0481,0.0535,0,-0.0032,0.8095,1.0137,1.3793,0.0054
MERCH_STD_00054,standard_stable,2450,96,54,2,0.0224,0.0199,2003,73,0.0229,0.0618,0,-0.0025,0.8889,0.9404,1.3151,0.0389
MERCH_STD_01224,standard_stable,2419,106,88,4,0.0365,0.0417,2017,80,0.098,0.0771,0,0.0052,1.1421,1.0517,1.325,-0.0209
MERCH_STD_01528,standard_stable,2733,124,99,4,0.0363,0.0355,2005,101,0.0697,0.0723,0,-0.0008,0.978,1.0889,1.2277,0.0026
MERCH_HIBAS_00472,high_stable_fraud,1666,56,168,6,0.1013,0.1056,1109,34,0.2951,0.2649,0,0.0043,1.0424,0.8067,1.6471,-0.0302
MERCH_STD_00153,standard_stable,1034,50,13,1,0.0129,0.0124,891,44,0.0265,0.0852,0,-0.0005,0.9615,1.1605,1.1364,0.0587
MERCH_STD_00729,standard_stable,2839,124,42,2,0.0148,0.0169,2069,108,0.0384,0.0653,0,0.0021,1.1409,1.0483,1.1481,0.0269
MERCH_HIBAS_00048,high_stable_fraud,662,23,72,3,0.1095,0.1115,402,13,0.3147,0.3121,0,0.002,1.0182,0.8338,1.7692,-0.0026
MERCH_FLASH_00181,flash_sale_high_vol,1073,280,31,7,0.029,0.0244,986,257,0.08,0.0863,0,-0.0046,0.8419,6.2628,1.0895,0.0063
MERCH_NOISE_00106,low_volume_noise,79,2,0,0,0.0,0.0,71,2,0.0431,0.0771,0,0.0,1.0,0.6076,1.0,0.034
MERCH_SPIKE_RUSH_00229,syndicate_bot_rush,1288,172,27,54,0.0212,0.3136,1056,64,0.0427,0.6643,1,0.2924,14.7277,3.205,2.6875,0.6216
MERCH_SPIKE_RUSH_00281,syndicate_bot_rush,1059,259,14,86,0.0139,0.3302,868,99,0.0425,0.6502,1,0.3163,23.5929,5.8697,2.6162,0.6077
MERCH_FLASH_00041,flash_sale_high_vol,1363,276,28,3,0.0212,0.0115,1208,223,0.0496,0.0472,0,-0.0097,0.5446,4.8599,1.2377,-0.0024
MERCH_STD_00084,standard_stable,1928,70,67,2,0.0352,0.0327,1443,55,0.0747,0.0428,0,-0.0025,0.9292,0.8714,1.2727,-0.0319
MERCH_STD_01203,standard_stable,1268,47,49,2,0.0387,0.0338,996,35,0.0719,0.0891,0,-0.0049,0.8737,0.8896,1.3429,0.0172
MERCH_FLASH_00478,flash_sale_high_vol,1508,322,39,6,0.0261,0.0194,1225,277,0.0534,0.0926,0,-0.0067,0.7443,5.1247,1.1625,0.0392
MERCH_FLASH_00296,flash_sale_high_vol,1126,247,32,4,0.0285,0.0156,1032,202,0.0685,0.0811,0,-0.0129,0.549,5.2647,1.2228,0.0126
MERCH_HIBAS_00282,high_stable_fraud,1605,67,226,9,0.1409,0.1274,1201,46,0.3286,0.2586,0,-0.0135,0.9043,1.0019,1.4565,-0.07
MERCH_STD_00820,standard_stable,3124,131,108,4,0.0347,0.0298,2236,116,0.0541,0.0551,0,-0.0049,0.8592,1.0064,1.1293,0.001
MERCH_STD_01516,standard_stable,1037,53,18,1,0.0178,0.0152,753,44,0.0525,0.0348,0,-0.0026,0.8547,1.2266,1.2045,-0.0177
MERCH_STD_00105,standard_stable,3158,125,116,4,0.0369,0.0334,2745,91,0.0531,0.065,0,-0.0035,0.9054,0.95,1.3736,0.0119
MERCH_SPIKE_ATO_00318,targeted_ato_surge,679,66,23,17,0.0345,0.2517,543,20,0.0546,0.8839,1,0.2172,7.2775,2.3328,3.3,0.8293
MERCH_HIBAS_00145,high_stable_fraud,1669,55,236,7,0.1417,0.1297,1273,36,0.3886,0.2701,0,-0.012,0.9154,0.7909,1.5278,-0.1185
MERCH_HIBAS_00088,high_stable_fraud,1708,66,226,9,0.1328,0.1396,1060,40,0.3976,0.4058,0,0.0068,1.0512,0.9274,1.65,0.0082
MERCH_STD_01380,standard_stable,3159,126,121,6,0.0385,0.0457,2787,88,0.071,0.0378,0,0.0072,1.1865,0.9573,1.4318,-0.0332
MERCH_STD_00853,standard_stable,2459,92,97,4,0.0398,0.0467,1918,73,0.0623,0.0465,0,0.0069,1.1729,0.8979,1.2603,-0.0158
MERCH_HIBAS_00331,high_stable_fraud,1716,71,242,10,0.1416,0.1422,1150,52,0.2675,0.274,0,0.0006,1.0042,0.993,1.3654,0.0065
MERCH_SPIKE_RUSH_00404,syndicate_bot_rush,1794,374,41,109,0.0232,0.2921,1471,158,0.0966,0.7551,1,0.2689,12.5408,5.0033,2.3671,0.6585
MERCH_FLASH_00048,flash_sale_high_vol,2238,692,56,7,0.0253,0.0097,1846,646,0.0455,0.0809,0,-0.0156,0.3858,7.4209,1.0712,0.0354
MERCH_STD_00689,standard_stable,1084,44,12,1,0.0113,0.0126,791,34,0.0992,0.0706,0,0.0013,1.114,0.9742,1.2941,-0.0286
MERCH_STD_00200,standard_stable,1358,67,41,2,0.0307,0.0282,1105,50,0.0643,0.0822,0,-0.0025,0.9188,1.1841,1.34,0.0179
MERCH_FLASH_00112,flash_sale_high_vol,1121,227,19,4,0.0177,0.0197,946,212,0.0345,0.0453,0,0.002,1.1124,4.8599,1.0708,0.0108
MERCH_STD_01491,standard_stable,2829,116,90,3,0.0321,0.0287,2149,101,0.0518,0.0444,0,-0.0034,0.8944,0.9841,1.1485,-0.0074
MERCH_STD_00458,standard_stable,2150,87,38,2,0.018,0.0206,1641,69,0.0961,0.0998,0,0.0026,1.1436,0.9712,1.2609,0.0037
MERCH_STD_01402,standard_stable,3240,115,51,2,0.0159,0.0172,2370,98,0.0646,0.0677,0,0.0013,1.0812,0.8519,1.1735,0.0031
MERCH_STD_01474,standard_stable,2413,105,89,3,0.0369,0.032,1797,80,0.0359,0.0711,0,-0.0049,0.8676,1.0443,1.3125,0.0352
MERCH_HIBAS_00280,high_stable_fraud,994,41,143,6,0.1445,0.1388,666,28,0.3364,0.3661,0,-0.0057,0.9606,0.9899,1.4643,0.0297
MERCH_STD_01176,standard_stable,2735,100,61,2,0.0226,0.0189,2339,78,0.0607,0.0669,0,-0.0037,0.837,0.8775,1.2821,0.0062
MERCH_SPIKE_RUSH_00446,syndicate_bot_rush,954,259,33,116,0.0347,0.4487,782,78,0.0855,0.8172,1,0.414,12.8966,6.5157,3.3205,0.7317
MERCH_SPIKE_RUSH_00165,syndicate_bot_rush,1234,340,28,183,0.0232,0.5394,1011,88,0.0678,0.7398,1,0.5162,23.1545,6.6126,3.8636,0.672
MERCH_SPIKE_RUSH_00174,syndicate_bot_rush,1377,311,46,155,0.0336,0.4968,1129,91,0.047,0.8681,1,0.4632,14.7448,5.4205,3.4176,0.8211
MERCH_FLASH_00227,flash_sale_high_vol,1045,320,20,5,0.0192,0.0162,851,270,0.0742,0.0504,0,-0.003,0.8446,7.3493,1.1852,-0.0238
MERCH_ORG_00102,organic_growth,645,37,14,1,0.0224,0.032,548,31,0.0557,0.0281,0,0.0096,1.4267,1.3767,1.1935,-0.0276
MERCH_SPIKE_RUSH_00056,syndicate_bot_rush,863,181,18,73,0.0216,0.4019,707,65,0.0768,0.7857,1,0.3803,18.5253,5.0336,2.7846,0.7089
MERCH_FLASH_00158,flash_sale_high_vol,2163,581,55,9,0.0255,0.0151,1631,528,0.0663,0.0587,0,-0.0104,0.5938,6.4466,1.1004,-0.0076
MERCH_STD_01030,standard_stable,866,31,30,1,0.0355,0.0385,687,26,0.0926,0.1072,0,0.003,1.0843,0.8591,1.1923,0.0146
MERCH_STD_00413,standard_stable,1936,83,69,4,0.036,0.0431,1647,72,0.0866,0.093,0,0.0071,1.1967,1.0289,1.1528,0.0064
MERCH_STD_01433,standard_stable,3234,149,100,4,0.0312,0.0284,2340,122,0.0672,0.047,0,-0.0028,0.9105,1.1058,1.2213,-0.0202
MERCH_STD_00313,standard_stable,983,48,11,1,0.0113,0.0122,695,33,0.0647,0.0483,0,0.0009,1.0789,1.1719,1.4545,-0.0164
MERCH_STD_00513,standard_stable,888,31,31,1,0.0359,0.0384,704,23,0.0429,0.0336,0,0.0025,1.0694,0.8378,1.3478,-0.0093
MERCH_FLASH_00242,flash_sale_high_vol,833,230,20,2,0.0244,0.0106,753,195,0.0231,0.0375,0,-0.0138,0.4367,6.6267,1.1795,0.0144
MERCH_STD_01442,standard_stable,1489,74,32,2,0.0219,0.0249,1052,52,0.0736,0.07,0,0.003,1.1364,1.1927,1.4231,-0.0036
MERCH_FLASH_00023,flash_sale_high_vol,1675,498,40,9,0.0244,0.0175,1520,464,0.0709,0.0507,0,-0.0069,0.7184,7.1355,1.0733,-0.0202
MERCH_STD_01235,standard_stable,2945,118,67,3,0.0229,0.0219,2367,85,0.054,0.0852,0,-0.001,0.9565,0.9616,1.3882,0.0312
MERCH_STD_00177,standard_stable,2579,100,52,2,0.0203,0.0186,1892,73,0.0246,0.1149,0,-0.0017,0.9167,0.9306,1.3699,0.0903
MERCH_HIBAS_00420,high_stable_fraud,1275,50,179,7,0.1405,0.1401,941,33,0.362,0.3102,0,-0.0004,0.9972,0.9412,1.5152,-0.0518
MERCH_NOISE_00226,low_volume_noise,94,1,1,0,0.0106,0.0,84,1,0.1033,0.1722,0,-0.0106,0.0093,0.2553,1.0,0.0689
MERCH_STD_00706,standard_stable,2694,102,85,3,0.0318,0.0342,2302,90,0.0811,0.0633,0,0.0024,1.0752,0.9087,1.1333,-0.0178
MERCH_FLASH_00329,flash_sale_high_vol,1498,539,33,10,0.0223,0.0179,1257,481,0.0728,0.1151,0,-0.0044,0.8036,8.6355,1.1206,0.0423
MERCH_SPIKE_ATO_00058,targeted_ato_surge,409,31,6,8,0.0153,0.2559,327,14,0.034,0.6804,1,0.2406,16.6234,1.8191,2.2143,0.6464
MERCH_STD_00610,standard_stable,466,22,9,1,0.021,0.0245,408,16,0.053,0.0946,0,0.0035,1.1659,1.133,1.375,0.0416
MERCH_ORG_00057,organic_growth,1089,67,33,1,0.0304,0.0117,925,56,0.0498,0.0769,0,-0.0187,0.3869,1.4766,1.1964,0.0271
MERCH_STD_00589,standard_stable,3278,135,107,5,0.0329,0.0394,2452,101,0.0274,0.0754,0,0.0065,1.197,0.9884,1.3366,0.048
MERCH_FLASH_00477,flash_sale_high_vol,2118,641,24,11,0.0117,0.0165,1605,539,0.0396,0.0901,0,0.0048,1.4068,7.2635,1.1892,0.0505
MERCH_STD_01154,standard_stable,1281,56,13,1,0.0104,0.0109,902,48,0.0811,0.0508,0,0.0005,1.0476,1.0492,1.1667,-0.0303
MERCH_SPIKE_RUSH_00033,syndicate_bot_rush,1387,316,15,109,0.011,0.346,1137,113,0.0762,0.7429,1,0.335,31.1802,5.4679,2.7965,0.6667
MERCH_HIBAS_00052,high_stable_fraud,1156,51,158,7,0.1367,0.1417,817,30,0.2614,0.4155,0,0.005,1.0365,1.0588,1.7,0.1541
MERCH_FLASH_00278,flash_sale_high_vol,975,318,24,8,0.0254,0.0249,886,275,0.028,0.031,0,-0.0005,0.9804,7.8277,1.1564,0.003
MERCH_STD_00345,standard_stable,724,27,12,1,0.0177,0.0209,535,24,0.0809,0.0841,0,0.0032,1.1798,0.895,1.125,0.0032
MERCH_SPIKE_RUSH_00338,syndicate_bot_rush,1878,333,28,132,0.0151,0.3959,1539,141,0.0837,0.7406,1,0.3808,26.0526,4.2556,2.3617,0.6569
MERCH_STD_00732,standard_stable,3697,155,103,4,0.0281,0.0245,2942,116,0.0203,0.1167,0,-0.0036,0.8723,1.0062,1.3362,0.0964
MERCH_NOISE_00100,low_volume_noise,48,1,0,0,0.0,0.0,43,1,0.1322,0.1323,0,0.0,1.0,0.5,1.0,0.0001
MERCH_STD_00777,standard_stable,1506,53,42,1,0.0279,0.0224,1071,38,0.0406,0.1107,0,-0.0055,0.8036,0.8446,1.3947,0.0701
MERCH_STD_00806,standard_stable,3829,161,60,3,0.0159,0.0165,3089,129,0.0883,0.0811,0,0.0006,1.0375,1.0091,1.2481,-0.0072
MERCH_STD_01599,standard_stable,2472,116,28,1,0.0115,0.0117,1931,88,0.0241,0.0881,0,0.0002,1.0172,1.1262,1.3182,0.064
MERCH_HIBAS_00138,high_stable_fraud,673,25,74,3,0.1112,0.107,521,15,0.3349,0.3457,0,-0.0042,0.9623,0.8915,1.6667,0.0108
MERCH_STD_01408,standard_stable,2508,96,58,2,0.0233,0.0251,1964,84,0.0419,0.1124,0,0.0018,1.0769,0.9187,1.1429,0.0705
MERCH_HIBAS_00064,high_stable_fraud,1110,45,142,6,0.1287,0.1232,850,34,0.2902,0.3615,0,-0.0055,0.9573,0.973,1.3235,0.0713
MERCH_STD_00465,standard_stable,2620,111,77,4,0.0296,0.0323,1900,93,0.0587,0.1119,0,0.0027,1.0909,1.0168,1.1935,0.0532
MERCH_STD_00760,standard_stable,2292,97,89,3,0.0392,0.0339,1630,80,0.0987,0.1096,0,-0.0053,0.8651,1.0157,1.2125,0.0109
MERCH_HIBAS_00005,high_stable_fraud,968,47,127,6,0.1322,0.1269,608,36,0.3796,0.3551,0,-0.0053,0.9599,1.1653,1.3056,-0.0245
MERCH_FLASH_00314,flash_sale_high_vol,1926,621,36,8,0.0187,0.0133,1523,521,0.0628,0.0558,0,-0.0054,0.7128,7.7383,1.1919,-0.007
MERCH_STD_01443,standard_stable,1003,34,16,1,0.0165,0.0181,824,26,0.0754,0.1111,0,0.0016,1.0964,0.8136,1.3077,0.0357
MERCH_STD_01328,standard_stable,1168,46,33,1,0.0289,0.0281,939,36,0.0884,0.0643,0,-0.0008,0.9724,0.9452,1.2778,-0.0241
MERCH_STD_00559,standard_stable,3306,138,96,4,0.0291,0.0283,2527,112,0.022,0.0207,0,-0.0008,0.9726,1.0018,1.2321,-0.0013
MERCH_SPIKE_RUSH_00026,syndicate_bot_rush,847,203,21,72,0.0253,0.3543,694,76,0.0714,0.6539,1,0.329,13.9528,5.7521,2.6711,0.5825
MERCH_STD_01458,standard_stable,627,28,22,1,0.0351,0.0414,506,23,0.0348,0.0741,0,0.0063,1.179,1.0718,1.2174,0.0393
MERCH_STD_00735,standard_stable,3004,113,39,2,0.0133,0.0144,2256,90,0.0289,0.1185,0,0.0011,1.0821,0.9028,1.2556,0.0896
MERCH_FLASH_00091,flash_sale_high_vol,1879,553,42,7,0.0224,0.0127,1553,478,0.0664,0.0301,0,-0.0097,0.5689,7.0633,1.1569,-0.0363
MERCH_SPIKE_ATO_00225,targeted_ato_surge,1069,109,28,44,0.0267,0.4075,855,33,0.0386,0.8972,1,0.3808,15.209,2.4471,3.303,0.8586
MERCH_HIBAS_00458,high_stable_fraud,1090,51,155,8,0.1428,0.1482,869,33,0.2813,0.3021,0,0.0054,1.0378,1.1229,1.5455,0.0208
MERCH_SPIKE_RUSH_00407,syndicate_bot_rush,809,236,17,123,0.0211,0.5232,663,79,0.0411,0.6894,1,0.5021,24.684,7.0012,2.9873,0.6483
MERCH_FLASH_00351,flash_sale_high_vol,1272,320,22,3,0.0173,0.0099,966,298,0.0733,0.0302,0,-0.0074,0.5747,6.0377,1.0738,-0.0431
MERCH_FLASH_00353,flash_sale_high_vol,977,185,18,3,0.0194,0.018,864,164,0.0518,0.1063,0,-0.0014,0.9282,4.5445,1.128,0.0545
MERCH_SPIKE_RUSH_00074,syndicate_bot_rush,571,112,15,45,0.0274,0.4051,468,33,0.0523,0.746,1,0.3777,14.7345,4.7075,3.3939,0.6937
MERCH_SPIKE_ATO_00156,targeted_ato_surge,1174,100,22,26,0.0188,0.2644,939,32,0.0355,0.5688,1,0.2456,13.9947,2.0443,3.125,0.5333
MERCH_FLASH_00512,flash_sale_high_vol,1585,569,46,7,0.0296,0.0128,1339,520,0.0752,0.0827,0,-0.0168,0.4343,8.6158,1.0942,0.0075
MERCH_FLASH_00293,flash_sale_high_vol,1813,296,45,5,0.0249,0.0175,1526,252,0.0652,0.1168,0,-0.0074,0.704,3.9184,1.1746,0.0516
MERCH_FLASH_00170,flash_sale_high_vol,1802,530,40,12,0.0224,0.0227,1603,478,0.0428,0.045,0,0.0003,1.0133,7.0588,1.1088,0.0022
MERCH_HIBAS_00065,high_stable_fraud,1445,57,211,8,0.1464,0.1459,1153,36,0.2722,0.2742,0,-0.0005,0.9966,0.9467,1.5833,0.002
MERCH_FLASH_00037,flash_sale_high_vol,1043,184,21,4,0.0206,0.0241,869,167,0.0331,0.0423,0,0.0035,1.1691,4.2339,1.1018,0.0092
MERCH_SPIKE_ATO_00028,targeted_ato_surge,1174,113,36,38,0.0307,0.3386,939,53,0.0982,0.7752,1,0.3079,10.9968,2.3101,2.1321,0.677
MERCH_NOISE_00212,low_volume_noise,84,1,1,0,0.0119,0.0,75,1,0.0168,0.0676,0,-0.0119,0.0083,0.2857,1.0,0.0508
MERCH_SPIKE_RUSH_00353,syndicate_bot_rush,1674,272,22,86,0.0134,0.3179,1372,89,0.0674,0.9392,1,0.3045,23.5556,3.8996,3.0562,0.8718
MERCH_STD_01028,standard_stable,1237,52,34,1,0.0278,0.0263,1020,45,0.0393,0.0543,0,-0.0015,0.9462,1.0089,1.1556,0.015
MERCH_NOISE_00209,low_volume_noise,79,1,1,1,0.0127,1.0,71,1,0.0408,0.0298,0,0.9873,78.1328,0.3038,1.0,-0.011
MERCH_SPIKE_ATO_00094,targeted_ato_surge,740,81,20,38,0.0276,0.4745,592,39,0.0455,0.6751,1,0.4469,17.1336,2.627,2.0769,0.6296
MERCH_SPIKE_RUSH_00046,syndicate_bot_rush,1638,236,17,114,0.0107,0.4845,1343,82,0.0966,0.7745,1,0.4738,44.8704,3.4579,2.878,0.6779
MERCH_SPIKE_RUSH_00118,syndicate_bot_rush,719,147,23,60,0.0333,0.4114,589,38,0.0479,0.6624,1,0.3781,12.3204,4.9068,3.8684,0.6145
MERCH_FLASH_00265,flash_sale_high_vol,1830,320,37,6,0.0203,0.0184,1639,256,0.0296,0.0766,0,-0.0019,0.9069,4.1967,1.25,0.047
MERCH_STD_00600,standard_stable,1851,68,44,2,0.0239,0.0231,1411,52,0.075,0.0241,0,-0.0008,0.9667,0.8817,1.3077,-0.0509
MERCH_HIBAS_00262,high_stable_fraud,1558,63,245,11,0.1577,0.1669,1087,40,0.3443,0.3297,0,0.0092,1.0583,0.9705,1.575,-0.0146
MERCH_HIBAS_00349,high_stable_fraud,1572,72,165,7,0.105,0.1027,1022,49,0.3955,0.3133,0,-0.0023,0.9781,1.0992,1.4694,-0.0822
MERCH_HIBAS_00448,high_stable_fraud,1585,82,168,9,0.1061,0.1093,1245,51,0.3652,0.2899,0,0.0032,1.0301,1.2416,1.6078,-0.0753
MERCH_ORG_00056,organic_growth,812,43,22,1,0.0275,0.0317,690,36,0.0625,0.0699,0,0.0042,1.1522,1.2709,1.1944,0.0074
MERCH_STD_00915,standard_stable,2478,115,95,4,0.0385,0.0344,1838,101,0.0686,0.1094,0,-0.0041,0.8938,1.1138,1.1386,0.0408
MERCH_HIBAS_00039,high_stable_fraud,710,29,104,4,0.1466,0.1366,495,22,0.2993,0.2828,0,-0.01,0.9318,0.9803,1.3182,-0.0165
MERCH_STD_00857,standard_stable,1817,74,27,1,0.0154,0.0146,1513,58,0.0823,0.0626,0,-0.0008,0.9484,0.9774,1.2759,-0.0197
MERCH_STD_00947,standard_stable,1730,64,65,2,0.0379,0.0387,1247,52,0.0493,0.1168,0,0.0008,1.0211,0.8879,1.2308,0.0675
MERCH_STD_00224,standard_stable,857,33,26,1,0.0306,0.028,623,26,0.0531,0.0722,0,-0.0026,0.9153,0.9242,1.2692,0.0191
MERCH_STD_00673,standard_stable,1310,55,30,1,0.023,0.0262,976,38,0.0231,0.0334,0,0.0032,1.1385,1.0076,1.4474,0.0103
MERCH_SPIKE_RUSH_00329,syndicate_bot_rush,1297,271,20,148,0.0157,0.5467,1063,109,0.047,0.9396,1,0.531,34.6076,5.0146,2.4862,0.8926
MERCH_SPIKE_RUSH_00004,syndicate_bot_rush,1556,353,52,192,0.034,0.5442,1275,101,0.0835,0.7415,1,0.5102,15.9619,5.4447,3.495,0.658
MERCH_STD_01559,standard_stable,2634,108,70,3,0.0267,0.0269,2228,91,0.0803,0.0591,0,0.0002,1.0075,0.9841,1.1868,-0.0212
MERCH_FLASH_00062,flash_sale_high_vol,1516,350,36,5,0.0241,0.0135,1324,299,0.0302,0.0589,0,-0.0106,0.562,5.5409,1.1706,0.0287
MERCH_SPIKE_RUSH_00236,syndicate_bot_rush,653,85,6,41,0.0103,0.488,535,23,0.0835,0.7551,1,0.4777,46.9327,3.124,3.6957,0.6716
MERCH_NOISE_00056,low_volume_noise,89,4,0,0,0.0,0.0,80,4,0.1219,0.0125,0,0.0,1.0,1.0787,1.0,-0.1094
MERCH_NOISE_00107,low_volume_noise,49,1,0,0,0.0,0.0,44,1,0.0309,0.2042,0,0.0,1.0,0.4898,1.0,0.1733
MERCH_STD_01366,standard_stable,1120,52,37,2,0.0331,0.031,939,43,0.0377,0.0829,0,-0.0021,0.9367,1.1143,1.2093,0.0452
MERCH_FLASH_00123,flash_sale_high_vol,1220,427,26,6,0.0219,0.0151,1121,352,0.0678,0.1135,0,-0.0068,0.6909,8.4,1.2131,0.0457
MERCH_STD_00315,standard_stable,1823,86,62,3,0.0344,0.0306,1440,68,0.0861,0.0884,0,-0.0038,0.8899,1.1322,1.2647,0.0023
MERCH_FLASH_00537,flash_sale_high_vol,1252,278,13,6,0.011,0.0207,961,252,0.0658,0.0812,0,0.0097,1.8739,5.3291,1.1032,0.0154
MERCH_STD_00164,standard_stable,1246,56,18,1,0.0151,0.0132,898,44,0.0616,0.0708,0,-0.0019,0.875,1.0787,1.2727,0.0092
MERCH_STD_00923,standard_stable,472,19,14,1,0.0311,0.0276,374,16,0.0296,0.0892,0,-0.0035,0.8878,0.9661,1.1875,0.0596
MERCH_STD_00255,standard_stable,3422,127,54,2,0.016,0.019,2880,104,0.0446,0.0499,0,0.003,1.1863,0.8907,1.2212,0.0053
MERCH_SPIKE_RUSH_00125,syndicate_bot_rush,1246,226,16,50,0.0136,0.22,1021,57,0.0685,0.9128,1,0.2064,16.0657,4.3531,3.9649,0.8443
MERCH_STD_00406,standard_stable,2753,109,59,3,0.0217,0.0248,2090,80,0.0447,0.0403,0,0.0031,1.1422,0.9502,1.3625,-0.0044
MERCH_STD_00863,standard_stable,1585,73,32,1,0.0205,0.0185,1198,60,0.0203,0.0928,0,-0.002,0.9029,1.1054,1.2167,0.0725
MERCH_SPIKE_ATO_00056,targeted_ato_surge,476,35,17,15,0.0366,0.439,380,12,0.0731,0.8356,1,0.4024,11.9646,1.7647,2.9167,0.7625
MERCH_STD_00198,standard_stable,3321,143,85,4,0.0257,0.0252,2554,113,0.0336,0.0997,0,-0.0005,0.9806,1.0334,1.2655,0.0661
