account_id,cluster_id,cluster_size,shared_device_account_count,shared_ip_account_count,shared_payment_account_count,shared_address_account_count,entity_overlap_score,bipartite_degree_centrality,creation_velocity_window_hours,payment_to_device_ratio,account_to_payment_ratio,behavior_similarity_score,temporal_coordination_score,suspicious_behavior_overlap,return_behavior_similarity,transaction_pattern_similarity,is_ring_member_label
ACC_002227,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002228,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002229,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002230,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002231,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002232,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002233,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002234,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002235,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002236,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002237,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002238,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002239,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002240,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002241,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002242,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002243,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002244,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002245,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002246,RING_00137,52,0,51,0,0,0.1,1.0,8014.4,1.0,1.0,0.7814,0.0054,0.042,0.9096,0.6532,0
ACC_002247,RING_00138,19,9,4,0,18,0.3722,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002248,RING_00138,19,8,1,0,18,0.3389,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002249,RING_00138,19,9,4,0,18,0.3722,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002250,RING_00138,19,8,4,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002251,RING_00138,19,8,4,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002252,RING_00138,19,8,1,0,18,0.3389,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002253,RING_00138,19,9,1,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002254,RING_00138,19,8,4,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002255,RING_00138,19,9,1,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002256,RING_00138,19,9,4,0,18,0.3722,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002257,RING_00138,19,8,2,0,18,0.3444,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002258,RING_00138,19,9,1,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002259,RING_00138,19,9,2,0,18,0.3611,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002260,RING_00138,19,8,1,0,18,0.3389,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002261,RING_00138,19,9,4,0,18,0.3722,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002262,RING_00138,19,9,4,0,18,0.3722,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002263,RING_00138,19,8,4,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002264,RING_00138,19,9,2,0,18,0.3611,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002265,RING_00138,19,8,4,0,18,0.3556,1.0,1.78,9.5,1.0,0.6739,0.9555,0.8335,0.5886,0.7591,1
ACC_002266,RING_00139,1,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.1071,0.0156,1.0,1.0,0
ACC_002267,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002268,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002269,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002270,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002271,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002272,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002273,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002274,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002275,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002276,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002277,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002278,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002279,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002280,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002281,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002282,RING_00140,16,15,0,0,0,0.3,1.0,5936.09,16.0,1.0,0.7947,0.0066,0.0516,0.929,0.6604,0
ACC_002283,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002284,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002285,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002286,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002287,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002288,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002289,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002290,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002291,RING_00141,9,0,0,8,0,0.4,1.0,6824.41,0.1111,9.0,0.8346,0.0059,0.0387,0.9235,0.7456,0
ACC_002292,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002293,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002294,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002295,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002296,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002297,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002298,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002299,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002300,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002301,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002302,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002303,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002304,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002305,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002306,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002307,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002308,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002309,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002310,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002311,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002312,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002313,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002314,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002315,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002316,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002317,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002318,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002319,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002320,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002321,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002322,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002323,RING_00142,32,0,31,0,0,0.1,1.0,6936.5,1.0,1.0,0.7916,0.0054,0.045,0.9461,0.637,0
ACC_002324,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002325,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002326,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002327,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002328,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002329,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002330,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002331,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002332,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002333,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002334,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002335,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002336,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002337,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002338,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002339,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002340,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002341,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002342,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002343,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002344,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002345,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002346,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002347,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002348,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002349,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002350,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002351,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002352,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002353,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002354,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002355,RING_00143,32,0,31,0,0,0.1,1.0,6214.66,1.0,1.0,0.7466,0.0058,0.0556,0.9348,0.5584,0
ACC_002356,RING_00144,16,9,0,3,15,0.46,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002357,RING_00144,16,9,0,3,15,0.46,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002358,RING_00144,16,9,0,9,15,0.62,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002359,RING_00144,16,9,0,9,15,0.62,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002360,RING_00144,16,9,0,9,15,0.62,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002361,RING_00144,16,5,0,3,15,0.38,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002362,RING_00144,16,9,0,9,15,0.62,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002363,RING_00144,16,5,0,9,15,0.54,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002364,RING_00144,16,9,0,3,15,0.46,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002365,RING_00144,16,5,0,9,15,0.54,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002366,RING_00144,16,9,0,9,15,0.62,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002367,RING_00144,16,9,0,9,15,0.62,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002368,RING_00144,16,5,0,9,15,0.54,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002369,RING_00144,16,5,0,1,15,0.3267,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002370,RING_00144,16,9,0,1,15,0.4067,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002371,RING_00144,16,5,0,9,15,0.54,1.0,3237.69,1.5,5.3333,0.7158,0.0107,0.7121,0.6192,0.8125,1
ACC_002372,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002373,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002374,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002375,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002376,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002377,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002378,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002379,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002380,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002381,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002382,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002383,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002384,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002385,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002386,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002387,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002388,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002389,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002390,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002391,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002392,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002393,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002394,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002395,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002396,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002397,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002398,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002399,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002400,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002401,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002402,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002403,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002404,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002405,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002406,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002407,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002408,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002409,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002410,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002411,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002412,RING_00145,41,0,40,0,0,0.1,1.0,8572.98,1.0,1.0,0.8065,0.0048,0.0409,0.9111,0.7019,0
ACC_002413,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002414,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002415,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002416,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002417,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002418,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002419,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002420,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
ACC_002421,RING_00146,21,0,0,0,20,0.2,1.0,8720.86,1.0,1.0,0.8268,0.0047,0.0368,0.9375,0.716,0
